index,label,tweet
5633,,"""I've never seen anyone cry about a college actually offering or requiring classes that are beneficial to today's    social climate. And then people saying because these classes aren't teaching anything not known. Neither is your physics class, EVERYTHING is on google"""
5637,,"""Oooof. No thanks. Already a thing"""
5638,,"""i almost exposed her blue bird career as this was happening URLHERE"""
5640,,"""TAGHERE //*conflicted queer noises*"""
5641,,"""m&amp;msorange - sub bottomyellow - lazy too, good dickred - power bottomblue - vanilla topgreen - dominatrixbrown - asexualdon’t argue with me"""
5642,,"""TAGHERE TAGHERE But the vast majority of the inhabitants of Greece, if not all of them, do not identify as “Whites”, as the OP insinuates."""
5645,,"""TAGHERE shit im lesbian—"""
5646,,"""Nobody cared that much about spree shootings or mass shootings until it wasn't the Hispanics and blacks doing it/getting shot"""
5647,,"""TAGHERE LGBT. Just T."""
5648,,"""The FBI received a tip in January that someone was posting “hunting guides” online targeting Jews, Muslims, and refugees. They traced it to a 29-year-old man in Colorado — but he wasn’t arrested until June, when he was found with child porn on his device. URLHERE"""
5653,,"""The latest LGBT Youth News &amp; Events! URLHERE  Thanks to TAGHERE TAGHERE TAGHERE #indigenouspeoplesday #newfoundland"""
5654,,"""His version of the truth is 2000 years old. His mindset is so out of touch with modern human life. At heart he must be scared that he will end up Limbo or Hell following his death. Oh, by the way, where is there proof that his god or any god exists. There is none."""
5659,,"""TAGHERE Certainly this seems to destabilize the overt hierarchy of values in Nietzsche’s text, but I think it is more in the unconcous way hitlerites make Jews into the real master race by projecting so much power and sagacity to their Hebrew enemies."""
5660,,"""‘Toni Morrison put Black life into prose that will endure, we will all always have that if we keep her legacy alive.’ — ⁦@CharleneCac⁩  URLHERE"""
5662,,"""TAGHERE Mueller found zero-evidence for Trump colluded with Russia.Obama and Hillary colluded with Russia.Zero-brain cuckservators believe Putin is""our guy""while he replaces whites with muslims and jails and arrests Russian nationalists.Also FSB found zero-evidence for collusion with CIA"""
5665,,"""Dear Israel, Palestinians are human beings, no different than Jews. Full stop. Stop using them as objects to practice your grotesque militarism URLHERE"""
5668,,"""As Christians, we often focus on God’s ability to help us through difficulty, which is a critical element of His care for us. But let’s remember to also be grateful for the days when the load is lighter, and the sky is bright and clear for us. (James 1:17)"""
5669,,"""TAGHERE TAGHERE Stfu you faggot"""
5671,,"""TAGHERE TAGHERE Indians should ignore these culprits"""
5673,,"""WAS THE CHIEF PRIESTS/ELDERS OF JEWS/SEEKIN FALSE TESTIMONY TO DO THIS ACT OF HATRED TO SON OF GOD/after He raised Lazarus from dead they conspired even to put he to death again-not Pilate-"""
5675,,"""702 blacks; house niggers; non-whites; cabal members; delinquents; tea girl; stratcom; supper singers; illitrate Judge?All of these enhance their arguments? Ndlozi is being treated the same way he treats others. URLHERE"""
5678,,"""TAGHERE Indeed, it was in Turkey, not in Israel.In this Geller Report, there is a video-tweet written by someone in Turkish.URLHERE"""
5681,,"""Ok NOW it’s hit me:I’M GOING TO AMSTERDAM TOMORROW!My first time so any vegan, LGBT+ and/or geeky recommendations much appreciated!"""
5682,,"""John of La Verna is a medieval Italian friar known for his visions of kissing and being kissed by Jesus. His feast day is Aug. 9. John also had an intense relationship with a fellow friar. Scholar TAGHERE writes about him as a #queer saint. #LGBTQ  URLHERE"""
5684,,"""But you're gonna say that fans critical of all the shit fandom accepts, allows, and doesn't bother to try rethinking are the ones trying to Make Fandom Great Again, directly connecting them to US fash?Fans who are primarily... queer fans of color?Interesting."""
5685,,"""weird al yankovic can say faggot"""
5687,,"""And they are all named Matt 🧐"""
5691,,"""TAGHERE Do you support LGBT and art or do you just post adverst so other people can BUY stuff? Need to know. Can't follow and support you if you're gay-for-profit"""
5692,,"""NJ mayor attacks LGBT community as ‘affront to almighty God’ and says gay education law is ‘absurd’ in bigoted rant URLHERE  #uncategorized #feedly"""
5695,,"""TAGHERE Well that’s because the liberals want everyone to think Trump is against the blacks and he is not. Lies upon lies!"""
5697,,"""TAGHERE you pointed out right thing TAGHERE being a selfish women trying to save Pakistan and it’s leaders from the people of Pakistan. Whom they sell Kashmir lollipop for last 70 years. The Hippocrates like TAGHERE should brought down to earth. TAGHERE @AmitShah"""
5698,,"""you came in my mentions talking about ""as a lesbian you have internalized stuff about gay men"" which 1. concerns me that you thought i was straight and 2. that you throw around internalized like it doesnt really affect peoples lives."""
5700,,"""The fedora is a an integral part of Judaism"""
5701,,"""2019 Eugene-Springfield Pride Festival At Alton Baker Park In Eugene ORClick Link For More Info: URLHERE #GayPride2019 #GayEugene #GayOR #GayOregon #PrideParadenet #LGBT #GLBT #LGBTQ URLHERE"""
5705,,"""look at this faggot LMFAO URLHERE"""
5708,,"""TAGHERE TAGHERE TAGHERE TAGHERE It is those blacks asking questions that they have the answers for"""
5709,,"""In which my friend TAGHERE is accidentally antisemitic.Classical Judaism recognizes multiple genders.  Google zachar, nekevah, androgynos, tumtum, ay’lonit, saris, etc. URLHERE"""
5711,,"""TAGHERE CHRISTIAN CROSS = NAZI SWASTIKA???I’m afraid of Christians who wear their cross on their sleeve saying believe in their God or be labeled infidels…Which are the good kind Christians &amp; which are the bad violent Christians that embrace racism???REGISTERURLHERE  URLHERE"""
5718,,"""TAGHERE TAGHERE Ummmm, is it at all possible that you meant ""genteel ring to it,"" as opposed to ""gentile ring to it?""  Because the latter evokes non-Jews toiling away in the fields."""
5719,,"""So if a person converts to judaism, they would have the right to a land that was never ever theirs? LOLLL the idiocy of their claims"""
5723,,"""They need an investigation for this? Really? It's common sense that it totally violates the rights of female athletes to have to compete against males."""
5730,,"""#Religion #Violence #segregation in the #Bible #christian #christians URLHERE"""
5731,,"""where is that chart of female artists who can and cant say faggot"""
5732,,"""Oh and the in house lawyer contacting Slacks legal department because me and the other gay in the company made an LGBT channel then lodging a complaint with HR 😂😂😂"""
5736,,"""it was like ""mariah carey: can say faggot but doesnt"""""
5737,,"""TAGHERE Racist people can smile in your face, they can have kids and have a spouse of a different race and STILL be racist. That is what holds Blacks back is when it has to be OVERT for it to be racism. Racism can be very nice and covert."""
5740,,"""I don’t need five straight men for anything, I’m perfectly capable of wrecking my own life thanks very much"""
5742,,"""TAGHERE Really, stupid Harris? There are African countries that see whole villages wiped out through gun violence. Maybe that doesn’t count to you because they’re black! Whole family’s of white farmers in South Africa are murdered by blacks, almost weekly. What about them TAGHERE ?"""
5745,,"""TAGHERE A colleague of mine was also a pastor. He told me while some Christian sects were antiSemitic, most respect and admire Judaism bc it is Christ's religion and foundation of Christianity. You epitomize that sentiment, and I will always admire your steadfast courage &amp; friendship."""
5748,,"""TAGHERE TAGHERE TAGHERE TAGHERE Workers in Nazi Germany had no control over the means of production whatsoever (and industries were privatized en masse), trade unions were abolished, socialists and communists (along with Jews) were purged from civil service and either murdered or imprisoned..."""
5750,,"""Exactly...🙁"""
5754,,"""A thread 😹😹😹😹😹😹😹😹😹"""
5757,,"""Check out ""The Lesbian Strength March and Rally"" on Eventbrite!Date: Sat, 7 Sep, 14:00Location: City Square (Leeds)URLHERE"""
5760,,"""I be getting ready like hm what’s it gonna be today, the tiny tennis skirt or the camo dyke pants"""
5763,,"""you mean to tell me that this faggot really made me fall for him, hurt my feelings by saying he’s not ready for a relationship, and NOW HE HAS A WHOLE ASS MANS THAT HE’S POSTING PICTURES OF??? oh okay"""
5764,,"""TAGHERE TAGHERE TAGHERE Weird TAGHERE is encouraging others to spy on their neighbors:“Individual citizens chose to be “involved” when they voluntarily denounced their co-workers and neighbors to the police because of their alleged transgressions as Jews”URLHERE"""
5765,,"""We LOVE U ALL! We have a great bound with our fellow Indians! That's the reward we get often! Always rember.Our Indian Armed forces are awake to ensure you and ur family will have peace sleep and peaceful life. I personally ask for ur respect and prayers for ur Jawans on Duty😇🙏"""
5766,,"""This guy manages to be racist and take credit for other people's work at the same time. He is like the nightmare group project partner made real."""
5768,,"""There are no terrorist organizations more venomous and dangerous in America than militant misogynistic anti-Semite white supremacist Southern Baptist men! Hey Donald Trump, Tucker Carlson, and Mike Pence, can you say militant white supremacist Christians?! URLHERE"""
5772,,"""TAGHERE TAGHERE TAGHERE Please understand something very clearly.  Are you ready to actually read what I'm about to say?Literally the only ""issues"" LGBT people have to deal with in their daily life is the judgement and condemnation from people like you."""
5774,,"""Well someone finally said it out loud. When they say “why is there a black history month, why isn’t there a white history month” they really mean “why can’t we just study white history all the time?” URLHERE"""
5776,,"""Bisexual girls cheat the most anyway"""
5778,,"""Swaziland: LGBTI Discrimination in Swaziland Leads to Big Mental Health Issues, Report FindsURLHERE"""
5779,,"""TAGHERE TAGHERE TAGHERE TAGHERE 🤣🤣🤣. That is HISTORICAL FACT! It was BRITISH MANDATED PALESTINE &amp; included what is Jordan today. 77% of BMP was given away by the Brits &amp; became Jordan! Doh! In 1948 the Palestinians were the Jews who are now ISRAELIS!  Educate yourself!"""
5787,,"""TAGHERE TAGHERE I can't see that video without thinking of my bisexual friend, Matt, who once told me that watching Roger Taylor in a tiny skirt during his formative years helped crystalise his sexuality! 😄 URLHERE"""
5790,,"""yes i do look like a dyke, thx??"""
5793,,"""hacking and now leaking someone’s number lmaoo nice ur dogshit joe percocet :)"""
5798,,"""#dildo #anal #lesbian #gape #gaped #teen #pussyplay #pussyPlease follow TAGHERE Thank you for following me!💕💕💕  TAGHERE   💕💕💕 URLHERE"""
5799,,"""Miriam Rivera, first transgender reality TV star, dies at 38 URLHERE"""
