index,label,tweet
3204,,"""I read that the Gospel is that God justifies the ungodly.This is true.But if Jesus is not raised, then the question is needless.Start with the resurrection and vindication of Jesus Christ before we move to esoteric questions that Reformational Christians were focused upon."""
3205,,"""Well one guy for Ottawa Red Blacks is down and out the game due to a hamstring injury. Sources tell me they have plenty of back ups already signed though ! Damn!🥶🏈#callupnotcoming"""
3206,,"""TAGHERE Blacks who don't vote GOP are slaves on a plantation. When police unjustly brutalize a black person, we should bring up black on black crime. In fact, we should also bring up black homicide when a white supremacist commits a terror attack to distract from the issue."""
3207,,"""TAGHERE Shut up fag"""
3208,,"""Liberal Christians don't share the Gospel as defined by Scripture because they have no objective truth from scripture to proclaim.When we can't know what God has spoken, everyone is free to conjour up what is ""good news"" to them. Surely that is a dangerous place to be."""
3209,,"""Millions are in #Mecca as #Hajj begins…There is a sense of peace and unity as Muslims from all around the world preform the pilgrimage ❤️🕋 #يوم_عرفه2019 URLHERE"""
3210,,"""TAGHERE TAGHERE Yes madam,I fully understand and support your view,as Ayodhya is birthplace of Bhagwan ram.And temple destroy by Mughal.Hence no place for Babri masjid.But if Muslims want we can give land in up so they can fulfill there demand. But not in Ayodhya.Ja Shree Ram"""
3211,,"""TAGHERE All ulama in haqq denounced IS as khawarij when international coalition started to target IS. I can't say that IS is representing Islam but I'm pretty sure that it is representing many muslims. Muslims didn't pass this test."""
3212,,"""TAGHERE ...video games, the mentally ill, blacks, Muslims...Anyone except the NRA, greedy corporations, purchased politicians and others that promote policies that increase poverty, reduce education, divide us against ""others"" and basically use fascist anti-democracy tactics. Fixed it!🖕"""
3213,,"""TAGHERE In an abusive marriage including my kids.  My pastor advised I stay in my marriage.  Resulting In feeling shame &amp; that God could no longer love me.  I WISH that Christians could remember that Jesus wouldn’t have judged us but loved us through it.  Isn’t that how we are to behave?"""
3214,,"""TAGHERE TAGHERE TAGHERE the fruits of white supremacy. for centuries black men have gotten draconian punishment and now it's the norm. have u seen how whites r forgiving to their own!?this dehumanisation creates a cycle of violence. women come onto men forceful too but it's somehow qualified dffrnt."""
3215,,"""TAGHERE Doesn’t include whites though, does it."""
3216,,"""MUSLIMS: Donate to reunite separated migrant families. Every $10,000 will reunite 1 family, helping detained parents pay their bail. In 3 days, we've raised $34,000! ⁣Campaign advisors: TAGHERE &amp; Imam TAGHERE  ⁣LEARN MORE &amp; DONATE ➡ URLHERE   URLHERE"""
3217,,"""TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE TAGHERE Whoever wrote this has to be ignorant. Vivekananda didn't really like Muslims much, particularly Bengali Muslims. He also considered Christians as uncivilized.The person is literally the anti-thesis to what they are trying to say."""
3218,,"""TAGHERE TAGHERE Nay, nay, Shemeka.  Sleepy Joe explained that blacks are just as smart as whites.  Even though all of them are poor.  😢😢"""
3219,,"""TAGHERE TAGHERE if you cant support blacks in your country why come to zimbabwe are you not ashamed of yourself now"""
3220,,"""TAGHERE You brainless moron, Kashmiri Muslims asked the Pandits to leave their women behind, in 1990, didn't they? They are now getting their just desserts. Ola-o-Uber 😁😁😁😁😁😁"""
3221,,"""Hey, I hate the damn world, my father is a fag, go to hell, to hell everything, I want an orgasm.My orgasm= URLHERE"""
3222,,"""TAGHERE TAGHERE TAGHERE TAGHERE Freedom is something that lasts for years in the struggle, and it benefits generations to come. Modi's oppression against Muslims who are not long-lasting#KashmirUnderThreatURLHERE"""
3223,,"""Kashmir joined India on the condition of special status giving local autonomy, which Modi is revoking. 35,000 extra soldiers were deployed to terrorize the region. There is a complete internet blackout. Just say you’re a hindu nationalist who hates muslims and gooo..."""
3224,,"""TAGHERE TAGHERE If theirs pro black and Muslim and Jewish and Indian and blah blah blah then it's only natural for whites to have the same. That's equality and tolerance."""
3225,,"""Private chatPrivate chatPrivate chatClick the link--URLHERE &gt;&gt; Search Jobs for company interviewURLHERE &gt;&gt; Top NewsURLHERE &gt;&gt; Download MoviesURLHERE &gt;&gt; See Top Viral VideosURLHERE"""
3226,,"""Idea, stop mass murder by extremist, who happen lately to be mostly young white a holes. Arm with ARs, Aks openly carried, all Asians, Latinos, Native Americans, blacks, and their white brothers between the age of 30 to 55. Then see if a killer drives 600 miles to start any sh*t."""
3227,,"""TAGHERE It means they have not more than 2 child .... It's great if they atleast propagate same among muslims"""
3228,,"""TAGHERE TAGHERE Muslims and their history, beliefs and actions are completely different from ours. Some must get us confused..."""
3229,,"""TAGHERE And I need to correct you on something else you are not a woman of color you are Muslim Muslims are not just black people that people of all nationalities around the world secondly people color are descendants of African slaves in America that's it you can't just have dark skin"""
3230,,"""TAGHERE Whites are EUROPEAN PEOPLE. duh."""
3231,,"""TAGHERE My nanna used to say “ a faggot is a bundle of sticks”"""
3232,,"""Learn that every Muslim is a brother to every Muslim and that the Muslims constitute one brotherhood. Nothing shall be legitimate to a Muslim which belongs to a fellow Muslim unless it was given freely and willingly. Do not, therefore, do injustice to yourselves."""
3233,,"""Muslims who go all out on birthdays, valentines day, new years and all them kufr days, but sit and do nothing but complain Eid is boring are so jarring URLHERE"""
3234,,"""TAGHERE It’s funny that you didn’t say White people.  Their are more whites under the poverty level than all other races combined.  Your Bigotry is GROSS"""
3235,,"""#IslamExposed: The Hell on Earth for #Christians Living in #Pakistan: URLHERE #blasphemy🇵🇰#Persecucion#christianpersecution#asiabibicase#AsiaBibi"""
3236,,"""TAGHERE TAGHERE TAGHERE Thecokd bastard remembered his lines this time, last time he tried to say ; we accept truth over facts, this time he remembered truth over lies. That still won’t save him from the ; poor kids can be as smart as whites statement . URLHERE"""
3237,,"""RT AND FOLLOW ME FAGGOT!#FAGGOT #PigBoy #pigs #locked #chastitychallenge #chastitybump #caged #slut #fag #subdom #dominance #cashmaster #cashfags #cashpig #humanatm URLHERE"""
3238,,"""God is definitely not pleased with you! Supporting a hedonistic, racist whose  main traits are greed and lust isnt very #Christian. I guess your church skipped the new testament! #WWJD"""
3239,,"""TAGHERE TAGHERE Good for you Chrissy Candace Owens is  the new Omarosa Manigault her own people including her father and grandfather are disappointed with the things she says. She thinks it's cute to talk down and complain about Black people to whites."""
3240,,"""TAGHERE It's on Hwy 82 near cloudcroft NM. He has something about Muslims and Indians on his counter it's what made me cuss him out. He had nothing on door. He has to pay taxes on everything he rings up so people stop in make him ring stuff up now and then cuss him and walk out #FTP"""
3241,,"""After commiting #Australia to FAILED campaigns in Viet, Iraq &amp; Afgh, #ScottMorrison and the warmongering Liberals r on the cusp of dragging us into yet another protracted American war in the #MiddleEast. Goodness dont these Christians have a propensity for violence#auspol #Iran URLHERE"""
3242,,"""Obummer, our Savior, King of Kong’s! WORST President in my 63 years!"""
3243,,"""TAGHERE *whites out the word shots*"""
3244,,"""FAGGOT"""
3245,,"""Follow TAGHERE the fag and he’ll give me wonder"""
3246,,"""TAGHERE TAGHERE And victims of cleansing are muslims ..."""
3247,,"""╭✿╮╭✿╮We should practice a normal spiritual life and keep reading and pondering God’s word with a heart of fearing God, which is a mandatory lesson for us Christians. In this way, we can keep a normal relationship with God.#Salvation #WorshipGod 🙌 URLHERE  URLHERE"""
3248,,"""TAGHERE TAGHERE  Are you married? Did u ""bring"" your wife to your home? Or are you staying at her home? Do u know, in India, Hindus, Muslims etc ""bring"" the women to the husband's place after marriage? Don't you think he's talking about this ""filth""?"""
3249,,"""TAGHERE Them poor black kids may be just as smart as those whites. What a fucking idiot."""
3250,,"""TAGHERE You have been so upset for #Artical370 . Can you list few benefits it has for kashmiri muslims? I say kashmiri muslims as Hindus, budhists, sikhs do not have any problem with it or just that it is against Islam?"""
3251,,"""TAGHERE Can't trust Muslims coz they ain't trust worthy"""
3252,,"""TAGHERE TAGHERE TAGHERE PLEASE TELL THE PEOPLE THE TRUTH. You know #HR40 is America's version of The Promise of National Unity &amp; Reconciliation Act that created South Africa's Truth &amp; Reconciliation Commission giving whites immunity &amp; hold of stolen Black wealth.URLHERE"""
3253,,"""TAGHERE TAGHERE They are not paid people like you,who can sell soul to Terrorist State #Pakistan .URLHERE"""
3254,,"""That means u r vegetarian ? Isn't it?Or if u eat non veg then where from you get meat ,may it be of goat,  sheep, chicken?The creator has created humans as His best creation. He created all others to sustain humans.Plants,vegetables are also living beings,then don't eat them🖕"""
3255,,"""This especially goes to Instagrammers. Plantations are not places to pose in a pretty dress. They’re forced labor camps."""
3256,,"""I don’t care if you have a Lamborghini, Ferrari, Porsche or whatever . If the car isnt a manual, you’re still a faggot"""
3257,,"""TAGHERE Not convincing coming from a white representative of an organization responsible for some of the worst cases of racism, genocide and cultural eradication in history.  No matter what Jesus preached, I ain't seeing it carried out be Christians."""
3258,,"""TAGHERE TAGHERE When Bryce is overpaid you’re a millionaire faggot"""
